YEAR,MONTH,LAKE,STATE_PROV,SPECIES,NO_STOCKED,AGEMONTH,WEIGHT
1969,,SU,ON,LAT,62400,13,436.8
1969,,SU,MI,LAT,213040,17,5752.08
1969,,SU,ON,LAT,57550,13,287.75
1969,,SU,ON,LAT,67350,13,471.45
1970,2,SU,WI,LAT,18890,11,396.69
1970,5,MI,MI,LAT,100000,15,1700
1970,5,MI,MI,LAT,50000,15,850
1970,5,SU,WI,LAT,3930,14,106.11
1970,5,MI,MI,LAT,50000,15,900
1970,5,MI,MI,LAT,100000,15,1800
1970,5,MI,IL,LAT,100000,14,1700
1970,5,SU,ON,LAT,13400,16,147.4
1970,5,MI,MI,LAT,50000,15,900
1970,5,MI,WI,LAT,100000,15,1900
1970,5,SU,MN,LAT,50000,14,905
1970,6,MI,WI,LAT,100000,16,1800
1970,6,MI,WI,LAT,100000,16,1800
1970,6,MI,WI,LAT,100000,16,2000
1970,6,MI,WI,LAT,100000,16,2000
1970,6,SU,MN,LAT,49810,15,1055.97
1970,6,MI,MI,LAT,100000,16,2100
1970,6,SU,MN,LAT,17670,15,374.6
1970,6,SU,MI,LAT,77600,15,1629.6
1970,6,MI,MI,LAT,100000,15,2000
1970,6,SU,MN,LAT,18540,15,393.05
1970,6,SU,WI,LAT,41225,14,1113.08
1970,6,SU,MI,LAT,87800,15,1843.8
1970,6,SU,MN,LAT,19210,15,407.25
1970,6,SU,MN,LAT,70960,15,1504.35
1970,6,MI,IN,LAT,85000,16,1785
1970,7,MI,MI,LAT,90000,17,2160
1970,7,MI,MI,LAT,100000,17,2500
1970,8,SU,MI,LAT,100000,18,2400
1970,,ER,OH,CHS,65000,,
1970,,ER,OH,CHS,65000,,
1970,,ER,OH,CHS,20000,,
1970,,ER,NY,COS,20000,,
1970,,ER,OH,COS,40000,,
1970,,ER,OH,COS,74000,,
1970,,ER,NY,COS,20000,,
1970,,ER,NY,COS,24000,,
1970,,ER,PA,COS,32000,,
1970,,ER,PA,COS,75000,,
1970,,ER,PA,COS,10000,,
1970,,ER,OH,COS,95000,,
1970,,ER,OH,COS,10000,,
1970,,ER,PA,COS,4000,,
1970,,ER,PA,COS,8000,,
1970,,ER,OH,COS,35000,,
1970,,ER,PA,COS,43000,,
1970,,ER,PA,COS,25000,,
1970,,HU,MI,CHS,503000,,
1970,,HU,MI,CHS,40000,,
1970,,HU,MI,CHS,100000,,
1970,,HU,MI,COS,236000,,
1970,,HU,MI,COS,100000,,
1970,,HU,MI,COS,25000,,
1970,,HU,MI,COS,25000,,
1970,,HU,MI,COS,25000,,
1970,,HU,MI,COS,60000,,
1970,,HU,MI,COS,100000,,
1970,,MI,WI,BKT,5000,,
1970,,MI,MI,BKT,6000,,
1970,,MI,MI,BKT,20000,,
1970,,MI,MI,BKT,6189,,
1970,,MI,MI,BKT,6000,,
1970,,MI,WI,BKT,7500,,
1970,,MI,WI,BKT,5000,,
1970,,MI,WI,BNT,8000,,
1970,,MI,WI,BNT,9100,,
1970,,MI,IL,BNT,1540,,
1970,,MI,WI,BNT,20000,,
1970,,MI,WI,BNT,40720,,
1970,,MI,WI,BNT,33000,,
1970,,MI,MI,BNT,25000,,
1970,,MI,MI,BNT,15000,,
1970,,MI,WI,BNT,5000,,
1970,,MI,WI,BNT,10000,,
1970,,MI,WI,BNT,5000,,
1970,,MI,WI,BNT,8000,,
1970,,MI,WI,BNT,20000,,
1970,,MI,WI,BNT,24000,,
1970,,MI,MI,CHS,200000,,
1970,,MI,MI,CHS,100000,,
1970,,MI,IL,CHS,10000,,
1970,,MI,MI,CHS,466000,,
1970,,MI,IN,CHS,50000,,
1970,,MI,MI,CHS,309000,,
1970,,MI,WI,CHS,100000,,
1970,,MI,MI,CHS,500000,,
1970,,MI,WI,CHS,119000,,
1970,,MI,IN,CHS,50000,,
1970,,MI,WI,COS,57000,,
1970,,MI,MI,COS,277000,,
1970,,MI,MI,COS,200000,,
1970,,MI,MI,COS,50000,,
1970,,MI,MI,COS,200000,,
1970,,MI,MI,COS,50000,,
1970,,MI,MI,COS,200000,,
1970,,MI,MI,COS,25000,,
1970,,MI,MI,COS,100000,,
1970,,MI,WI,COS,50000,,
1970,,MI,IN,COS,10000,,
1970,,MI,MI,COS,550000,,
1970,,MI,WI,COS,50000,,
1970,,MI,MI,COS,100000,,
1970,,MI,MI,COS,50000,,
1970,,MI,WI,COS,50000,,
1970,,MI,WI,COS,50000,,
1970,,MI,MI,COS,202000,,
1970,,MI,WI,COS,50000,,
1970,,MI,MI,COS,778000,,
1970,,MI,MI,COS,75000,,
1970,,MI,WI,COS,58000,,
1970,,MI,MI,COS,100000,,
1970,,MI,WI,COS,25000,,
1970,,MI,MI,COS,73000,,
1970,,MI,IN,COS,38000,,
1970,,MI,IL,COS,10000,,
1970,,MI,MI,COS,75000,,
1970,,MI,WI,LAT,200000,16,4200
1970,,MI,MI,LAT,135000,16,2835
1970,,MI,WI,LAT,200000,16,3600
1970,,MI,WI,RBT,15230,,
1970,,MI,MI,RBT,6000,,
1970,,MI,MI,RBT,5000,,
1970,,MI,MI,RBT,54020,,
1970,,MI,MI,RBT,13500,,
1970,,MI,MI,RBT,15000,,
1970,,MI,MI,RBT,5000,,
1970,,MI,WI,RBT,30000,,
1970,,MI,MI,RBT,40000,,
1970,,MI,MI,RBT,62016,,
1970,,MI,MI,RBT,25000,,
1970,,MI,WI,RBT,5000,,
1970,,MI,MI,RBT,20000,,
1970,,MI,MI,RBT,25000,,
1970,,MI,MI,RBT,5000,,
1970,,MI,MI,RBT,10000,,
1970,,MI,MI,RBT,26000,,
1970,,MI,WI,RBT,4300,,
1970,,MI,WI,RBT,10000,,
1970,,MI,MI,RBT,108827,,
1970,,MI,MI,RBT,10000,,
1970,,MI,MI,RBT,25000,,
1970,,MI,WI,RBT,33050,,
1970,,MI,MI,RBT,17775,,
1970,,MI,MI,RBT,5000,,
1970,,MI,MI,RBT,1149,,
1970,,MI,WI,RBT,9950,,
1970,,MI,WI,RBT,35460,,
1970,,MI,MI,RBT,15000,,
1970,,MI,MI,RBT,19000,,
1970,,ON,NY,CHS,141000,,
1970,,ON,ON,COS,20000,,
1970,,ON,ON,COS,100000,,
1970,,ON,ON,COS,25000,,
1970,,ON,NY,COS,250000,,
1970,,ON,NY,COS,50000,,
1970,,SU,MI,CHS,50000,,
1970,,SU,MI,CHS,100000,,
1970,,SU,MI,COS,150000,,
1970,,SU,MN,COS,11000,,
1970,,SU,MI,COS,75000,,
1970,,SU,MN,COS,31000,,
1970,,SU,MI,COS,82000,,
1970,,SU,MN,COS,25000,,
1970,,SU,ON,COS,31000,,
1970,,SU,MI,COS,50000,,
1970,,SU,MI,COS,100000,,
1970,,SU,MI,COS,50000,,
1970,,SU,ON,LAT,62500,12,562.5
1970,,SU,MI,LAT,104960,15,1994.24
1970,,SU,WI,LAT,103500,16,2794.5
1970,,SU,ON,LAT,93555,16,1216.22
1970,,SU,MI,LAT,106570,16,2451.11
1970,,SU,MI,LAT,155070,15,3256.47
1970,,SU,MI,LAT,200000,17,4800
1970,,SU,MI,LAT,283700,15,7376.2
1970,,SU,MI,LAT,264600,17,7408.8
1970,,SU,MI,LAT,150000,17,3600
1970,,SU,ON,LAT,50400,16,756
1970,,SU,MI,LAT,106640,15,2026.16
1970,,SU,MI,LAT,279420,15,5308.98
1970,,SU,ON,LAT,93555,16,1216.22
1970,,SU,ON,LAT,62500,12,687.5
1970,,SU,WI,LAT,36020,13,864.48
1970,,SU,ON,LAT,62500,12,687.5
1971,3,SU,WI,LAT,21394,15,492.06
1971,3,SU,WI,LAT,17880,15,411.24
1971,4,MI,MI,LAT,75000,15,1125
1971,4,MI,MI,LAT,70200,15,1053
1971,4,MI,MI,LAT,50025,15,800.4
1971,4,MI,MI,LAT,75000,15,1200
1971,4,MI,MI,LAT,75000,15,1125
1971,5,SU,ON,LAT,50000,16,400
1971,5,MI,MI,LAT,100000,16,1600
1971,5,SU,ON,LAT,52000,16,416
1971,5,SU,ON,LAT,24300,16,121.5
1971,5,SU,ON,LAT,26700,16,213.6
1971,5,MI,MI,LAT,85000,15,1530
1971,5,SU,MI,LAT,60000,16,1140
1971,5,SU,WI,LAT,9550,16,296.05
1971,5,SU,MI,LAT,60000,16,1140
1971,5,MI,MI,LAT,75000,15,1350
1971,5,SU,ON,LAT,50000,16,400
1971,5,MI,MI,LAT,12000,15,204
1971,5,MI,MI,LAT,63000,15,1071
1971,5,SU,MN,LAT,2362,16,34.01
1971,5,SU,MN,LAT,12600,16,181.44
1971,5,SU,MN,LAT,20948,16,301.65
1971,5,SU,MN,LAT,18364,16,264.44
1971,6,SU,MN,LAT,16450,17,317.49
1971,6,SU,MN,LAT,9400,17,181.42
1971,6,SU,MN,LAT,7050,17,136.07
1971,6,SU,MI,LAT,20300,16,446.6
1971,6,SU,MN,LAT,35292,17,769.37
1971,6,SU,MN,LAT,26988,17,588.34
1971,6,MI,MI,LAT,85000,16,1615
1971,6,SU,MI,LAT,60900,16,1157.1
1971,6,SU,WI,LAT,53165,18,1382.29
1971,6,SU,MN,LAT,6965,17,158.8
1971,6,SU,MN,LAT,34825,17,794.01
1971,6,SU,MN,LAT,17930,17,408.8
1971,6,MI,IL,LAT,100000,16,1000
1971,6,MI,IN,LAT,103400,17,1654.4
1971,6,SU,WI,LAT,86,180,8
1971,6,SU,MN,LAT,33400,17,861.72
1971,6,SU,MN,LAT,5460,17,135.95
1971,6,SU,MI,LAT,50000,17,1000
1971,6,SU,MN,LAT,7280,17,181.27
1971,6,SU,MN,LAT,16400,17,408.36
1971,6,SU,MN,LAT,1629,17,40.89
1971,6,SU,MN,LAT,362,17,9.09
1971,6,SU,MN,LAT,4796,17,120.38
1971,6,SU,MN,LAT,1720,17,43.17
1971,6,SU,ON,LAT,47000,17,376
1971,7,SU,WI,LAT,112,96,13.44
1971,7,SU,WI,LAT,672,36,508.7
1971,10,MI,MI,LAT,104500,9,627
1971,10,MI,MI,LAT,103500,,1656
1971,,ER,OH,CHS,147000,,
1971,,ER,OH,CHS,33000,,
1971,,ER,PA,CHS,29000,,
1971,,ER,PA,CHS,81000,,
1971,,ER,PA,CHS,19000,,
1971,,ER,NY,COS,14000,,
1971,,ER,NY,COS,8000,,
1971,,ER,NY,COS,20000,,
1971,,ER,OH,COS,1000,,
1971,,ER,OH,COS,20000,,
1971,,ER,NY,COS,7000,,
1971,,ER,NY,COS,20000,,
1971,,ER,NY,COS,26000,,
1971,,ER,PA,COS,22000,,
1971,,ER,PA,COS,75000,,
1971,,ER,PA,COS,13000,,
1971,,ER,OH,COS,101000,,
1971,,ER,PA,COS,5000,,
1971,,ER,PA,COS,3000,,
1971,,ER,PA,COS,7000,,
1971,,ER,PA,COS,27000,,
1971,,HU,MI,CHS,205000,,
1971,,HU,MI,CHS,202000,,
1971,,HU,MI,CHS,132000,,
1971,,HU,MI,CHS,201000,,
1971,,HU,MI,CHS,154000,,
1971,,HU,MI,COS,225000,,
1971,,HU,MI,COS,50000,,
1971,,HU,MI,COS,250000,,
1971,,HU,MI,COS,50000,,
1971,,HU,MI,COS,50000,,
1971,,HU,MI,COS,50000,,
1971,,HU,MI,COS,50000,,
1971,,HU,MI,COS,150000,,
1971,,HU,MI,COS,100000,,
1971,,MI,WI,BKT,22368,,
1971,,MI,MI,BKT,6000,,
1971,,MI,MI,BKT,6000,,
1971,,MI,WI,BKT,14000,,
1971,,MI,MI,BKT,6000,,
1971,,MI,MI,BKT,6000,,
1971,,MI,WI,BKT,13680,,
1971,,MI,WI,BKT,19000,,
1971,,MI,WI,BNT,13840,,
1971,,MI,MI,BNT,33000,,
1971,,MI,IL,BNT,5228,,
1971,,MI,WI,BNT,18000,,
1971,,MI,WI,BNT,59820,,
1971,,MI,WI,BNT,22000,,
1971,,MI,WI,BNT,34860,,
1971,,MI,MI,BNT,10011,,
1971,,MI,MI,BNT,445541,,
1971,,MI,MI,BNT,4000,,
1971,,MI,WI,BNT,5000,,
1971,,MI,WI,BNT,20000,,
1971,,MI,WI,BNT,34780,,
1971,,MI,IL,BNT,3035,,
1971,,MI,WI,CHS,10000,,
1971,,MI,MI,CHS,100000,,
1971,,MI,IN,CHS,50000,,
1971,,MI,IL,CHS,7000,,
1971,,MI,IN,CHS,20000,,
1971,,MI,MI,CHS,503000,,
1971,,MI,WI,CHS,50000,,
1971,,MI,IN,CHS,40000,,
1971,,MI,MI,CHS,302000,,
1971,,MI,WI,CHS,64000,,
1971,,MI,MI,CHS,203000,,
1971,,MI,WI,CHS,101000,,
1971,,MI,IN,CHS,20000,,
1971,,MI,MI,CHS,402000,,
1971,,MI,MI,CHS,54000,,
1971,,MI,WI,CHS,10000,,
1971,,MI,MI,CHS,200000,,
1971,,MI,WI,CHS,130000,,
1971,,MI,IN,CHS,50000,,
1971,,MI,IL,CHS,1000,,
1971,,MI,WI,COS,40000,,
1971,,MI,MI,COS,150000,,
1971,,MI,MI,COS,150000,,
1971,,MI,MI,COS,100000,,
1971,,MI,MI,COS,100000,,
1971,,MI,IL,COS,3000,,
1971,,MI,MI,COS,200000,,
1971,,MI,MI,COS,100000,,
1971,,MI,WI,COS,43000,,
1971,,MI,IN,COS,32000,,
1971,,MI,MI,COS,92000,,
1971,,MI,WI,COS,40000,,
1971,,MI,MI,COS,251000,,
1971,,MI,MI,COS,25000,,
1971,,MI,WI,COS,40000,,
1971,,MI,MI,COS,200000,,
1971,,MI,WI,COS,39000,,
1971,,MI,MI,COS,390000,,
1971,,MI,MI,COS,72000,,
1971,,MI,MI,COS,200000,,
1971,,MI,MI,COS,51000,,
1971,,MI,WI,COS,40000,,
1971,,MI,MI,COS,199000,,
1971,,MI,WI,COS,25000,,
1971,,MI,MI,COS,56000,,
1971,,MI,IN,COS,36000,,
1971,,MI,IL,COS,1000,,
1971,,MI,MI,COS,75000,,
1971,,MI,MI,LAT,71920,16,1222.64
1971,,MI,WI,LAT,221000,16,3536
1971,,MI,MI,LAT,150000,16,2400
1971,,MI,WI,LAT,344000,16,5504
1971,,MI,WI,LAT,159000,16,3180
1971,,MI,WI,LAT,221000,16,3757
1971,,MI,WI,RBT,5000,,
1971,,MI,WI,RBT,32140,,
1971,,MI,MI,RBT,35005,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,30027,,
1971,,MI,MI,RBT,21000,,
1971,,MI,MI,RBT,16000,,
1971,,MI,MI,RBT,15001,,
1971,,MI,MI,RBT,10040,,
1971,,MI,IL,RBT,3236,,
1971,,MI,IL,RBT,7629,,
1971,,MI,MI,RBT,99970,,
1971,,MI,MI,RBT,15000,,
1971,,MI,MI,RBT,115031,,
1971,,MI,WI,RBT,10000,,
1971,,MI,WI,RBT,36110,,
1971,,MI,WI,RBT,15000,,
1971,,MI,WI,RBT,35550,,
1971,,MI,MI,RBT,20009,,
1971,,MI,MI,RBT,50000,,
1971,,MI,MI,RBT,50002,,
1971,,MI,MI,RBT,15000,,
1971,,MI,MI,RBT,30000,,
1971,,MI,MI,RBT,24515,,
1971,,MI,MI,RBT,50013,,
1971,,MI,MI,RBT,30002,,
1971,,MI,MI,RBT,13738,,
1971,,MI,MI,RBT,25000,,
1971,,MI,MI,RBT,5000,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,20000,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,20015,,
1971,,MI,MI,RBT,199839,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,99656,,
1971,,MI,WI,RBT,5000,,
1971,,MI,WI,RBT,10000,,
1971,,MI,MI,RBT,20000,,
1971,,MI,MI,RBT,10000,,
1971,,MI,MI,RBT,18000,,
1971,,MI,WI,RBT,5000,,
1971,,MI,WI,RBT,13700,,
1971,,MI,IL,RBT,7200,,
1971,,MI,MI,RBT,40000,,
1971,,MI,MI,RBT,15000,,
1971,,MI,MI,RBT,20000,,
1971,,ON,ON,CHS,89000,,
1971,,ON,NY,CHS,149000,,
1971,,ON,ON,COS,23000,,
1971,,ON,ON,COS,112000,,
1971,,ON,ON,COS,25000,,
1971,,ON,NY,COS,122000,,
1971,,SU,MI,CHS,50000,,
1971,,SU,MI,CHS,101000,,
1971,,SU,MI,CHS,101000,,
1971,,SU,MN,COS,43000,,
1971,,SU,MI,COS,125000,,
1971,,SU,MI,COS,122000,,
1971,,SU,MN,COS,125000,,
1971,,SU,MI,COS,80000,,
1971,,SU,MN,COS,20000,,
1971,,SU,ON,COS,27000,,
1971,,SU,MI,COS,25000,,
1971,,SU,MI,COS,50000,,
1971,,SU,WI,LAT,103800,16,2076
1971,,SU,MI,LAT,101090,17,2527.25
1971,,SU,ON,LAT,32950,13,395.4
1971,,SU,ON,LAT,79550,13,795.5
1971,,SU,MI,LAT,210000,17,4200
1971,,SU,MI,LAT,160000,16,2880
1971,,SU,MI,LAT,127400,16,2420.6
1971,,SU,MI,LAT,205030,17,5535.81
1971,,SU,ON,LAT,32950,13,329.5
1971,,SU,ON,LAT,79550,13,954.6
1972,2,SU,WI,LAT,22492,13,517.32
1972,3,SU,WI,LAT,40653,14,853.71
1972,3,SU,ON,LAT,35000,11,245
1972,4,SU,WI,LAT,25625,15,615
1972,4,MI,MI,LAT,49360,15,789.76
1972,4,MI,MI,LAT,25640,15,410.24
1972,4,MI,MI,LAT,75000,15,1200
1972,4,MI,WI,LAT,100000,15,1600
1972,4,MI,WI,LAT,150000,15,2550
1972,4,MI,IN,LAT,110000,16,2200
1972,4,MI,WI,LAT,150000,15,2550
1972,4,MI,MI,LAT,75000,15,1275
1972,4,MI,MI,LAT,75000,15,1275
1972,5,MI,MI,LAT,75000,16,1275
1972,5,MI,MI,LAT,50000,16,850
1972,5,MI,MI,LAT,50000,16,900
1972,5,MI,IL,LAT,110000,16,2090
1972,5,MI,WI,LAT,100000,16,1900
1972,5,SU,MI,LAT,60100,17,1081.8
1972,5,SU,MI,LAT,150170,17,3003.4
1972,6,SU,MI,LAT,52100,17,1094.1
1972,6,MI,WI,LAT,100000,17,2400
1972,6,SU,MN,LAT,34960,18,730.66
1972,6,SU,MN,LAT,24996,18,522.42
1972,6,SU,MN,LAT,28885,18,603.7
1972,6,SU,MN,LAT,10215,18,213.49
1972,6,SU,MN,LAT,30123,18,629.57
1972,6,SU,MN,LAT,40017,18,836.36
1972,6,SU,MN,LAT,73218,18,1530.26
1972,6,SU,ON,LAT,60000,17,540
1972,6,MI,MI,LAT,50000,17,1100
1972,6,MI,WI,LAT,150000,17,3300
1972,6,MI,MI,LAT,125500,17,2510
1972,6,MI,MI,LAT,100000,17,2500
1972,6,SU,MI,LAT,20240,17,506
1972,9,SU,MN,LAT,20250,18,611.55
1972,9,SU,MN,LAT,27600,18,833.52
1972,10,MI,MI,LAT,100000,9,600
1972,10,MI,WI,LAT,50000,,700
1972,10,MI,WI,LAT,50000,9,350
1972,10,MI,MI,LAT,50000,9,350
1972,10,MI,MI,LAT,51800,,725.2
1972,10,MI,WI,LAT,50000,9,350
1972,10,MI,WI,LAT,53600,,804
1972,10,MI,MI,LAT,109170,,1637.55
1972,,ER,PA,CHS,150000,,
1972,,ER,NY,COS,13150,,
1972,,ER,OH,COS,9200,,
1972,,ER,NY,COS,24650,,
1972,,ER,NY,COS,11750,,
1972,,ER,PA,COS,11143,,
1972,,ER,PA,COS,56324,,
1972,,ER,PA,COS,15126,,
1972,,ER,OH,COS,28451,,
1972,,ER,PA,COS,6600,,
1972,,ER,PA,COS,5000,,
1972,,ER,PA,COS,10000,,
1972,,ER,PA,COS,9000,,
1972,,ER,PA,COS,18034,,
1972,,HU,MI,CHS,71331,,
1972,,HU,MI,CHS,161736,,
1972,,HU,MI,CHS,201078,,
1972,,HU,MI,CHS,80400,,
1972,,HU,MI,COS,144019,,
1972,,HU,MI,COS,105027,,
1972,,MI,MI,ATS,10000,,
1972,,MI,WI,BKT,4960,,
1972,,MI,WI,BKT,5020,,
1972,,MI,WI,BKT,28000,,
1972,,MI,MI,BKT,4822,,
1972,,MI,MI,BKT,10000,,
1972,,MI,WI,BKT,12500,,
1972,,MI,WI,BKT,5000,,
1972,,MI,MI,BKT,10260,,
1972,,MI,MI,BKT,10000,,
1972,,MI,WI,BKT,5000,,
1972,,MI,WI,BKT,5200,,
1972,,MI,WI,BKT,4000,,
1972,,MI,WI,BNT,13700,,
1972,,MI,WI,BNT,143500,,
1972,,MI,MI,BNT,10000,,
1972,,MI,MI,BNT,10000,,
1972,,MI,WI,BNT,27030,,
1972,,MI,WI,BNT,318000,,
1972,,MI,MI,BNT,15214,,
1972,,MI,WI,BNT,9600,,
1972,,MI,WI,BNT,30000,,
1972,,MI,MI,BNT,19028,,
1972,,MI,MI,BNT,30000,,
1972,,MI,MI,BNT,10637,,
1972,,MI,WI,BNT,5000,,
1972,,MI,WI,BNT,14600,,
1972,,MI,WI,BNT,5000,,
1972,,MI,WI,BNT,14100,,
1972,,MI,WI,BNT,9400,,
1972,,MI,WI,BNT,33540,,
1972,,MI,MI,BNT,10000,,
1972,,MI,WI,BNT,7160,,
1972,,MI,WI,BNT,65000,,
1972,,MI,MI,BNT,10000,,
1972,,MI,WI,BNT,11700,,
1972,,MI,WI,BNT,104000,,
1972,,MI,MI,CHS,94634,,
1972,,MI,IL,CHS,11435,,
1972,,MI,MI,CHS,332745,,
1972,,MI,MI,CHS,101448,,
1972,,MI,WI,CHS,88000,,
1972,,MI,WI,CHS,60000,,
1972,,MI,MI,CHS,300908,,
1972,,MI,WI,CHS,40000,,
1972,,MI,WI,CHS,24000,,
1972,,MI,MI,CHS,161118,,
1972,,MI,WI,CHS,100528,,
1972,,MI,MI,CHS,315775,,
1972,,MI,MI,CHS,40630,,
1972,,MI,WI,CHS,25000,,
1972,,MI,MI,CHS,234666,,
1972,,MI,WI,CHS,80000,,
1972,,MI,IL,CHS,5500,,
1972,,MI,IL,CHS,6741,,
1972,,MI,WI,COS,40000,,
1972,,MI,MI,COS,70050,,
1972,,MI,MI,COS,179011,,
1972,,MI,MI,COS,21185,,
1972,,MI,MI,COS,98188,,
1972,,MI,MI,COS,140047,,
1972,,MI,WI,COS,40000,,
1972,,MI,MI,COS,25171,,
1972,,MI,IN,COS,46000,,
1972,,MI,MI,COS,150067,,
1972,,MI,WI,COS,43000,,
1972,,MI,WI,COS,38000,,
1972,,MI,MI,COS,100010,,
1972,,MI,MI,COS,50200,,
1972,,MI,MI,COS,132500,,
1972,,MI,WI,COS,38200,,
1972,,MI,MI,COS,406330,,
1972,,MI,MI,COS,201737,,
1972,,MI,MI,COS,200001,,
1972,,MI,MI,COS,202490,,
1972,,MI,WI,COS,40228,,
1972,,MI,MI,COS,132379,,
1972,,MI,WI,COS,19200,,
1972,,MI,MI,COS,109512,,
1972,,MI,IN,COS,46000,,
1972,,MI,MI,COS,50000,,
1972,,MI,MI,LAT,104700,17,1884.6
1972,,MI,MI,LAT,104350,17,1878.3
1972,,MI,WI,LAT,330000,17,6600
1972,,MI,MI,LAT,151400,17,3633.6
1972,,MI,WI,RBT,28210,,
1972,,MI,WI,RBT,118400,,
1972,,MI,MI,RBT,60294,,
1972,,MI,MI,RBT,50813,,
1972,,MI,MI,RBT,40176,,
1972,,MI,MI,RBT,20000,,
1972,,MI,MI,RBT,25200,,
1972,,MI,MI,RBT,12065,,
1972,,MI,WI,RBT,71605,,
1972,,MI,WI,RBT,111584,,
1972,,MI,MI,RBT,15006,,
1972,,MI,WI,RBT,15090,,
1972,,MI,WI,RBT,33540,,
1972,,MI,MI,RBT,10000,,
1972,,MI,MI,RBT,5152,,
1972,,MI,MI,RBT,46300,,
1972,,MI,MI,RBT,10001,,
1972,,MI,WI,RBT,13500,,
1972,,MI,WI,RBT,15000,,
1972,,MI,MI,RBT,20083,,
1972,,MI,MI,RBT,61904,,
1972,,MI,MI,RBT,29800,,
1972,,MI,MI,RBT,25520,,
1972,,MI,MI,RBT,10494,,
1972,,MI,MI,RBT,20838,,
1972,,MI,MI,RBT,20458,,
1972,,MI,WI,RBT,5000,,
1972,,MI,WI,RBT,16500,,
1972,,MI,MI,RBT,30984,,
1972,,MI,WI,RBT,19140,,
1972,,MI,MI,RBT,33992,,
1972,,MI,MI,RBT,10104,,
1972,,MI,MI,RBT,20000,,
1972,,MI,WI,RBT,34000,,
1972,,MI,WI,RBT,57040,,
1972,,MI,MI,RBT,27100,,
1972,,MI,MI,RBT,35492,,
1972,,MI,MI,RBT,25886,,
1972,,MI,MI,RBT,10000,,
1972,,MI,WI,RBT,29400,,
1972,,MI,WI,RBT,50020,,
1972,,MI,MI,RBT,20361,,
1972,,ON,NY,CHS,34500,,
1972,,ON,NY,CHS,86100,,
1972,,ON,NY,CHS,59900,,
1972,,ON,NY,CHS,19950,,
1972,,ON,NY,CHS,19950,,
1972,,ON,NY,CHS,65750,,
1972,,ON,NY,CHS,100000,,
1972,,ON,ON,CHS,189860,,
1972,,ON,NY,CHS,19750,,
1972,,ON,NY,CHS,19900,,
1972,,ON,ON,COS,22500,,
1972,,ON,ON,COS,98000,,
1972,,ON,ON,COS,1000,,
1972,,ON,NY,COS,27800,,
1972,,ON,NY,COS,22530,,
1972,,ON,NY,COS,22530,,
1972,,ON,NY,COS,22530,,
1972,,ON,NY,COS,22530,,
1972,,ON,NY,COS,22530,,
1972,,ON,NY,COS,50000,,
1972,,ON,NY,COS,39650,,
1972,,SU,MI,CHS,80032,,
1972,,SU,MI,CHS,216250,,
1972,,SU,MI,CHS,75030,,
1972,,SU,MI,CHS,100376,,
1972,,SU,MI,COS,75600,,
1972,,SU,MN,COS,35200,,
1972,,SU,MI,COS,76204,,
1972,,SU,MN,COS,109600,,
1972,,SU,WI,LAT,61210,17,1836.3
1972,,SU,WI,LAT,109450,17,1860.65
1972,,SU,ON,LAT,60000,16,480
1972,,SU,ON,LAT,120600,12,844.2
1972,,SU,MI,LAT,54975,17,1044.53
1972,,SU,MI,LAT,109030,18,3052.84
1972,,SU,MI,LAT,108700,17,1956.6
1972,,SU,ON,LAT,60000,17,540
1972,,SU,MI,LAT,132120,18,2774.52
1972,,SU,MI,LAT,100270,18,2406.48
1972,,SU,MI,LAT,163953,18,3606.97
1972,,SU,ON,LAT,70000,16,560
1972,,SU,ON,LAT,85500,10,769.5
1972,,SU,MI,LAT,110850,18,2549.55
1973,1,SU,WI,LAT,27840,12,501.12
1973,2,SU,WI,LAT,21087,16,421.74
1973,3,SU,WI,LAT,14741,14,339.04
1973,4,SU,ON,LAT,40000,15,320
1973,4,MI,MI,LAT,75850,14,1365.3
1973,4,SU,MI,LAT,50000,15,800
1973,4,ON,NY,LAT,21800,16,523.2
1973,4,ON,NY,LAT,44200,16,663
1973,4,SU,ON,LAT,20000,15,160
1973,5,MI,MI,LAT,100000,15,2100
1973,5,MI,MI,LAT,85000,16,1445
1973,5,MI,MI,LAT,75000,15,1500
1973,5,MI,MI,LAT,75000,15,1575
1973,5,MI,MI,LAT,50000,15,1050
1973,5,MI,MI,LAT,50000,15,1100
1973,5,MI,MI,LAT,80000,15,1680
1973,5,MI,IL,LAT,105000,15,2100
1973,5,SU,MI,LAT,25000,16,475
1973,5,SU,MI,LAT,25000,16,475
1973,5,SU,WI,LAT,58000,16,1160
1973,5,MI,MI,LAT,75000,15,1575
1973,5,MI,IN,LAT,105000,15,2310
1973,5,SU,WI,LAT,47000,16,987
1973,5,MI,MI,LAT,60000,15,1320
1973,5,MI,MI,LAT,60000,15,1380
1973,5,MI,MI,LAT,60000,15,1380
1973,5,MI,WI,LAT,8700,15,191.4
1973,5,MI,WI,LAT,91300,15,2099.9
1973,6,SU,MN,LAT,30008,16,678.18
1973,6,SU,MN,LAT,29930,16,676.42
1973,6,SU,MN,LAT,28991,16,655.2
1973,6,SU,MN,LAT,29994,16,677.86
